subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_04334,Noor Al Falasi,Dubai,Zone 4,Postpaid,Basic,63.0,2023-11-30,Churned
SUB_04335,Aisha Al Mansouri,Dubai,Zone 6,Prepaid,Basic,61.57,2024-03-04,Active
SUB_04336,Hassan Al Mansouri,Sharjah,Zone 4,Postpaid,Premium,229.29,2024-02-13,Active
SUB_04337,Aisha Al Falasi,Abu Dhabi,Zone 2,Postpaid,Standard,187.38,2025-05-30,Active
SUB_04338,Aisha Al Maktoum,Abu Dhabi,Zone 3,Prepaid,Premium,264.07,2025-07-01,Active
SUB_04339,Hassan Al Falasi,Sharjah,Zone 3,Prepaid,Basic,90.6,2024-01-16,Active
SUB_04340,Fatima Al Qassimi,Dubai,Zone 3,Prepaid,Premium,271.99,2024-04-09,Active
SUB_04341,Aisha Al Mansouri,Abu Dhabi,Zone 5,Prepaid,Unlimited,474.08,2024-05-20,Active
SUB_04342,Mohammed Al Qassimi,Sharjah,Zone 2,Postpaid,Premium,247.02,2025-04-05,Churned
SUB_04343,Leila Al Qassimi,Sharjah,Zone 7,Prepaid,Basic,66.34,2023-10-02,Active
SUB_04344,Aisha Al Qassimi,Dubai,Zone 4,Postpaid,Basic,74.13,2024-03-02,Active
SUB_04345,Ahmed Al Mansouri,Abu Dhabi,Zone 2,Prepaid,Unlimited,403.44,2024-04-06,Active
SUB_04346,Aisha Al Qassimi,Sharjah,Zone 5,Postpaid,Basic,93.47,2024-03-18,Active
SUB_04347,Fatima Al Falasi,Abu Dhabi,Zone 8,Postpaid,Standard,174.23,2025-02-23,Active
SUB_04348,Noor Al Falasi,Sharjah,Zone 2,Prepaid,Premium,348.04,2024-12-22,Suspended
SUB_04349,Aisha Al Falasi,Ajman,Zone 3,Postpaid,Standard,158.77,2023-12-28,Churned
SUB_04350,Ali Al Falasi,Abu Dhabi,Zone 7,Postpaid,Basic,63.1,2024-08-24,Churned
SUB_04351,Ahmed Al Kindi,Sharjah,Zone 1,Postpaid,Basic,84.47,2025-04-16,Active
SUB_04352,Ahmed Al Kindi,Sharjah,Zone 6,Postpaid,Basic,73.98,2023-12-26,Active
SUB_04353,Ahmed Al Kindi,Dubai,Zone 4,Prepaid,Basic,91.63,2023-09-08,Active
SUB_04354,Hana Al Maktoum,Dubai,Zone 2,Prepaid,Basic,85.21,2024-02-02,Suspended
SUB_04355,Noor Al Falasi,Abu Dhabi,Zone 5,Prepaid,Standard,190.46,2025-02-15,Active
SUB_04356,Ali Al Falasi,Ajman,Zone 5,Prepaid,Basic,86.81,2024-02-29,Churned
SUB_04357,Hassan Al Qassimi,Abu Dhabi,Zone 8,Prepaid,Basic,79.14,2024-05-17,Active
SUB_04358,Mohammed Al Kindi,Fujairah,Zone 6,Prepaid,Unlimited,473.58,2024-03-24,Churned
SUB_04359,Hana Al Kindi,Abu Dhabi,Zone 6,Prepaid,Basic,87.71,2025-04-01,Active
SUB_04360,Hassan Al Mansouri,Abu Dhabi,Zone 1,Postpaid,Standard,117.92,2025-05-27,Suspended
SUB_04361,Leila Al Kindi,Abu Dhabi,Zone 8,Postpaid,Premium,309.67,2023-11-24,Active
SUB_04362,Fatima Al Maktoum,Dubai,Zone 5,Prepaid,Basic,76.44,2025-01-28,Active
SUB_04363,Noor Al Falasi,Dubai,Zone 2,Prepaid,Unlimited,419.32,2024-09-06,Active
SUB_04364,Noor Al Kindi,Abu Dhabi,Zone 5,Prepaid,Standard,191.59,2024-11-13,Active
SUB_04365,Hana Al Mansouri,Ajman,Zone 5,Prepaid,Basic,89.74,2025-01-09,Active
SUB_04366,Omar Al Falasi,Dubai,Zone 3,Prepaid,Standard,152.31,2024-07-04,Active
SUB_04367,Hassan Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Standard,118.22,2024-12-29,Active
SUB_04368,Ahmed Al Maktoum,Fujairah,Zone 6,Prepaid,Premium,312.8,2024-02-06,Active
SUB_04369,Fatima Al Mansouri,Abu Dhabi,Zone 4,Prepaid,Standard,160.98,2024-03-23,Active
SUB_04370,Hassan Al Mansouri,Abu Dhabi,Zone 5,Postpaid,Premium,341.79,2024-08-29,Active
SUB_04371,Noor Al Mansouri,Abu Dhabi,Zone 1,Postpaid,Premium,310.68,2023-11-15,Active
SUB_04372,Noor Al Maktoum,Ajman,Zone 2,Prepaid,Standard,144.53,2023-12-27,Active
SUB_04373,Ahmed Al Qassimi,Ajman,Zone 6,Postpaid,Unlimited,372.17,2024-05-30,Active
SUB_04374,Omar Al Kindi,Ajman,Zone 4,Prepaid,Basic,61.05,2024-07-22,Active
SUB_04375,Fatima Al Qassimi,Abu Dhabi,Zone 1,Postpaid,Standard,175.45,2024-04-20,Suspended
SUB_04376,Ahmed Al Qassimi,Dubai,Zone 4,Prepaid,Unlimited,368.98,2024-06-30,Active
SUB_04377,Ahmed Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Standard,157.57,2023-12-19,Active
SUB_04378,Fatima Al Mansouri,Dubai,Zone 4,Postpaid,Basic,97.93,2024-02-10,Active
SUB_04379,Mohammed Al Kindi,Dubai,Zone 8,Prepaid,Premium,246.11,2023-10-17,Suspended
SUB_04380,Hana Al Qassimi,Sharjah,Zone 2,Prepaid,Unlimited,386.5,2024-05-29,Active
SUB_04381,Ahmed Al Kindi,Abu Dhabi,Zone 1,Prepaid,Standard,169.01,2024-09-07,Active
SUB_04382,Hassan Al Mansouri,Dubai,Zone 2,Prepaid,Premium,206.41,2024-09-07,Suspended
SUB_04383,Ahmed Al Maktoum,Ajman,Zone 5,Prepaid,Standard,121.22,2024-04-23,Active
SUB_04384,Aisha Al Falasi,Abu Dhabi,Zone 2,Postpaid,Unlimited,485.87,2024-02-12,Suspended
SUB_04385,Leila Al Maktoum,Dubai,Zone 7,Postpaid,Unlimited,463.63,2025-03-18,Active
SUB_04386,Leila Al Mansouri,Abu Dhabi,Zone 4,Postpaid,Standard,169.02,2024-03-05,Churned
SUB_04387,Noor Al Falasi,Abu Dhabi,Zone 4,Postpaid,Premium,231.35,2024-12-04,Active
SUB_04388,Noor Al Mansouri,Ajman,Zone 1,Prepaid,Standard,162.66,2024-01-29,Active
SUB_04389,Hana Al Falasi,Abu Dhabi,Zone 2,Postpaid,Unlimited,405.01,2024-10-14,Active
SUB_04390,Leila Al Maktoum,Abu Dhabi,Zone 2,Prepaid,Premium,297.6,2024-07-09,Churned
SUB_04391,Omar Al Maktoum,Abu Dhabi,Zone 8,Postpaid,Standard,156.81,2024-08-08,Active
SUB_04392,Hana Al Mansouri,Sharjah,Zone 2,Postpaid,Premium,256.97,2024-11-29,Suspended
SUB_04393,Omar Al Kindi,Sharjah,Zone 1,Postpaid,Unlimited,449.0,2024-03-06,Churned
SUB_04394,Aisha Al Falasi,Abu Dhabi,Zone 8,Prepaid,Standard,118.17,2025-07-11,Active
SUB_04395,Mohammed Al Kindi,Dubai,Zone 7,Prepaid,Basic,99.84,2023-10-13,Active
SUB_04396,Omar Al Falasi,Abu Dhabi,Zone 1,Prepaid,Basic,67.16,2024-11-26,Active
SUB_04397,Ali Al Maktoum,Dubai,Zone 2,Prepaid,Premium,256.66,2024-11-20,Active
SUB_04398,Ali Al Mansouri,Abu Dhabi,Zone 7,Postpaid,Basic,53.83,2025-04-23,Active
SUB_04399,Noor Al Falasi,Dubai,Zone 6,Prepaid,Premium,295.19,2025-01-11,Active
SUB_04400,Hana Al Kindi,Dubai,Zone 5,Prepaid,Premium,261.44,2024-11-10,Active
SUB_04401,Ahmed Al Qassimi,Dubai,Zone 2,Postpaid,Basic,51.87,2023-09-23,Active
SUB_04402,Hassan Al Kindi,Dubai,Zone 1,Prepaid,Basic,56.77,2025-01-01,Active
SUB_04403,Ahmed Al Qassimi,Abu Dhabi,Zone 3,Prepaid,Basic,74.33,2025-01-07,Active
SUB_04404,Omar Al Maktoum,Sharjah,Zone 2,Prepaid,Premium,239.49,2024-11-16,Active
SUB_04405,Ali Al Falasi,Abu Dhabi,Zone 2,Prepaid,Unlimited,429.33,2023-12-25,Active
SUB_04406,Aisha Al Kindi,Dubai,Zone 6,Postpaid,Unlimited,469.14,2025-07-17,Churned
SUB_04407,Noor Al Falasi,Abu Dhabi,Zone 1,Prepaid,Standard,141.84,2024-06-23,Active
SUB_04408,Ali Al Kindi,Abu Dhabi,Zone 1,Postpaid,Premium,285.45,2025-02-12,Active
SUB_04409,Hassan Al Kindi,Abu Dhabi,Zone 5,Postpaid,Standard,193.85,2024-03-05,Active
SUB_04410,Leila Al Qassimi,Dubai,Zone 6,Prepaid,Standard,175.44,2024-08-14,Active
SUB_04411,Fatima Al Maktoum,Dubai,Zone 6,Prepaid,Standard,153.76,2024-05-01,Active
SUB_04412,Mohammed Al Falasi,Fujairah,Zone 2,Postpaid,Basic,72.68,2025-01-19,Active
SUB_04413,Ahmed Al Falasi,Dubai,Zone 2,Postpaid,Standard,178.88,2024-07-12,Active
SUB_04414,Ali Al Mansouri,Abu Dhabi,Zone 4,Postpaid,Basic,65.25,2025-01-07,Active
SUB_04415,Noor Al Kindi,Dubai,Zone 2,Postpaid,Basic,75.36,2025-01-10,Suspended
SUB_04416,Hassan Al Falasi,Abu Dhabi,Zone 8,Prepaid,Unlimited,447.78,2024-08-06,Churned
SUB_04417,Hassan Al Maktoum,Sharjah,Zone 4,Prepaid,Standard,121.44,2024-10-22,Active
SUB_04418,Leila Al Falasi,Abu Dhabi,Zone 1,Prepaid,Basic,91.47,2025-05-04,Active
SUB_04419,Aisha Al Mansouri,Sharjah,Zone 1,Prepaid,Standard,162.27,2025-04-15,Active
SUB_04420,Hana Al Maktoum,Sharjah,Zone 7,Prepaid,Standard,196.93,2025-01-30,Active
SUB_04421,Hassan Al Maktoum,Abu Dhabi,Zone 7,Postpaid,Premium,219.99,2024-11-11,Active
SUB_04422,Mohammed Al Mansouri,Abu Dhabi,Zone 5,Postpaid,Basic,53.39,2025-02-15,Suspended
SUB_04423,Aisha Al Mansouri,Sharjah,Zone 1,Postpaid,Basic,86.21,2024-08-09,Active
SUB_04424,Leila Al Falasi,Ajman,Zone 3,Prepaid,Basic,50.37,2024-10-26,Active
SUB_04425,Fatima Al Mansouri,Dubai,Zone 1,Postpaid,Standard,170.73,2024-03-20,Suspended
SUB_04426,Noor Al Qassimi,Sharjah,Zone 2,Prepaid,Standard,156.5,2025-02-26,Active
SUB_04427,Ali Al Qassimi,Abu Dhabi,Zone 4,Postpaid,Premium,326.03,2023-10-20,Active
SUB_04428,Fatima Al Mansouri,Ajman,Zone 8,Prepaid,Basic,85.73,2024-09-26,Active
SUB_04429,Fatima Al Maktoum,Ajman,Zone 3,Prepaid,Basic,87.53,2024-01-29,Active
SUB_04430,Leila Al Mansouri,Dubai,Zone 8,Prepaid,Basic,57.55,2024-07-05,Active
SUB_04431,Ali Al Kindi,Ajman,Zone 7,Prepaid,Basic,60.23,2025-02-08,Active
SUB_04432,Hana Al Mansouri,Sharjah,Zone 8,Postpaid,Basic,92.1,2025-03-14,Active
SUB_04433,Mohammed Al Qassimi,Abu Dhabi,Zone 1,Postpaid,Standard,126.5,2023-10-17,Active
SUB_04434,Aisha Al Maktoum,Dubai,Zone 7,Prepaid,Premium,214.95,2024-02-09,Active
SUB_04435,Noor Al Mansouri,Sharjah,Zone 1,Prepaid,Standard,119.24,2024-07-13,Active
SUB_04436,Hassan Al Falasi,Abu Dhabi,Zone 2,Prepaid,Premium,303.13,2024-12-31,Active
SUB_04437,Ahmed Al Falasi,Abu Dhabi,Zone 1,Prepaid,Unlimited,372.4,2024-06-26,Active
SUB_04438,Leila Al Maktoum,Dubai,Zone 1,Prepaid,Premium,340.14,2025-03-06,Active
SUB_04439,Ahmed Al Mansouri,Abu Dhabi,Zone 6,Prepaid,Basic,88.97,2024-12-09,Active
SUB_04440,Omar Al Falasi,Sharjah,Zone 3,Postpaid,Basic,53.5,2024-08-04,Active
SUB_04441,Aisha Al Falasi,Abu Dhabi,Zone 1,Postpaid,Standard,101.0,2024-04-19,Active
SUB_04442,Leila Al Kindi,Dubai,Zone 6,Prepaid,Basic,51.5,2025-05-02,Active
SUB_04443,Leila Al Maktoum,Abu Dhabi,Zone 3,Postpaid,Premium,250.03,2024-01-10,Active
SUB_04444,Ahmed Al Mansouri,Dubai,Zone 8,Prepaid,Unlimited,382.43,2024-04-23,Active
SUB_04445,Fatima Al Maktoum,Sharjah,Zone 1,Prepaid,Standard,165.43,2025-02-14,Active
SUB_04446,Mohammed Al Mansouri,Dubai,Zone 2,Prepaid,Standard,120.42,2024-07-15,Active
SUB_04447,Noor Al Mansouri,Dubai,Zone 8,Prepaid,Basic,94.23,2023-10-08,Active
SUB_04448,Omar Al Falasi,Dubai,Zone 3,Prepaid,Premium,227.85,2025-07-14,Active
SUB_04449,Ali Al Qassimi,Abu Dhabi,Zone 5,Postpaid,Unlimited,461.52,2025-04-16,Active
SUB_04450,Leila Al Mansouri,Abu Dhabi,Zone 3,Postpaid,Standard,154.72,2025-05-30,Active
SUB_04451,Leila Al Mansouri,Fujairah,Zone 8,Postpaid,Basic,62.84,2024-12-01,Active
SUB_04452,Omar Al Mansouri,Fujairah,Zone 3,Prepaid,Basic,91.25,2024-10-04,Active
SUB_04453,Ali Al Maktoum,Dubai,Zone 3,Prepaid,Premium,254.08,2025-05-05,Active
SUB_04454,Omar Al Mansouri,Dubai,Zone 3,Prepaid,Standard,134.23,2025-01-01,Active
SUB_04455,Noor Al Qassimi,Abu Dhabi,Zone 2,Postpaid,Premium,221.29,2023-09-28,Active
SUB_04456,Ahmed Al Kindi,Sharjah,Zone 5,Prepaid,Premium,245.76,2024-05-09,Active
SUB_04457,Leila Al Maktoum,Dubai,Zone 7,Postpaid,Basic,80.85,2025-01-07,Active
SUB_04458,Mohammed Al Falasi,Abu Dhabi,Zone 6,Postpaid,Basic,65.79,2024-12-21,Active
SUB_04459,Mohammed Al Falasi,Dubai,Zone 7,Prepaid,Standard,107.89,2024-04-19,Active
SUB_04460,Noor Al Qassimi,Dubai,Zone 1,Prepaid,Premium,345.58,2023-09-15,Active
SUB_04461,Mohammed Al Qassimi,Ajman,Zone 6,Prepaid,Unlimited,474.07,2024-08-06,Active
SUB_04462,Noor Al Kindi,Fujairah,Zone 6,Prepaid,Standard,111.19,2025-07-02,Active
SUB_04463,Mohammed Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Premium,286.25,2025-04-17,Churned
SUB_04464,Hana Al Kindi,Abu Dhabi,Zone 2,Prepaid,Basic,58.54,2024-05-25,Churned
SUB_04465,Hassan Al Falasi,Abu Dhabi,Zone 5,Postpaid,Standard,173.25,2024-02-07,Active
SUB_04466,Omar Al Qassimi,Ajman,Zone 8,Prepaid,Basic,77.8,2024-02-29,Active
SUB_04467,Omar Al Maktoum,Sharjah,Zone 4,Prepaid,Basic,73.18,2025-06-09,Active
SUB_04468,Ahmed Al Kindi,Abu Dhabi,Zone 5,Prepaid,Basic,65.6,2024-11-16,Churned
SUB_04469,Ahmed Al Kindi,Fujairah,Zone 4,Prepaid,Premium,265.75,2023-10-05,Active
SUB_04470,Hassan Al Mansouri,Dubai,Zone 2,Prepaid,Standard,157.19,2024-03-24,Active
SUB_04471,Ali Al Kindi,Dubai,Zone 3,Postpaid,Standard,108.58,2024-10-05,Active
SUB_04472,Ahmed Al Mansouri,Dubai,Zone 7,Prepaid,Standard,157.13,2024-02-14,Active
SUB_04473,Aisha Al Falasi,Sharjah,Zone 3,Postpaid,Standard,183.36,2024-09-09,Active
SUB_04474,Aisha Al Qassimi,Ajman,Zone 5,Postpaid,Basic,75.49,2024-11-05,Active
SUB_04475,Leila Al Mansouri,Dubai,Zone 3,Postpaid,Standard,111.73,2023-12-30,Active
SUB_04476,Hassan Al Falasi,Dubai,Zone 6,Prepaid,Unlimited,391.15,2025-01-29,Active
SUB_04477,Mohammed Al Mansouri,Abu Dhabi,Zone 3,Postpaid,Standard,106.59,2025-02-19,Active
SUB_04478,Aisha Al Falasi,Abu Dhabi,Zone 3,Prepaid,Basic,93.31,2024-08-06,Active
SUB_04479,Hana Al Mansouri,Abu Dhabi,Zone 4,Postpaid,Basic,88.07,2025-08-06,Active
SUB_04480,Ahmed Al Mansouri,Abu Dhabi,Zone 1,Postpaid,Basic,77.43,2024-07-19,Suspended
SUB_04481,Aisha Al Qassimi,Dubai,Zone 7,Postpaid,Standard,145.34,2023-12-10,Active
SUB_04482,Fatima Al Kindi,Abu Dhabi,Zone 1,Postpaid,Basic,50.17,2024-02-22,Active
SUB_04483,Noor Al Kindi,Abu Dhabi,Zone 2,Postpaid,Premium,218.2,2025-04-09,Active
SUB_04484,Omar Al Mansouri,Abu Dhabi,Zone 1,Prepaid,Premium,286.95,2025-05-06,Active
SUB_04485,Omar Al Kindi,Sharjah,Zone 3,Prepaid,Unlimited,473.06,2025-03-19,Suspended
SUB_04486,Leila Al Maktoum,Abu Dhabi,Zone 8,Prepaid,Standard,174.22,2023-12-22,Active
SUB_04487,Hassan Al Kindi,Abu Dhabi,Zone 8,Prepaid,Standard,174.0,2023-11-15,Active
SUB_04488,Ahmed Al Falasi,Abu Dhabi,Zone 1,Prepaid,Premium,281.27,2024-08-29,Active
SUB_04489,Ali Al Kindi,Dubai,Zone 2,Prepaid,Premium,341.42,2024-01-26,Active
SUB_04490,Omar Al Falasi,Dubai,Zone 5,Postpaid,Basic,69.43,2025-06-28,Churned
SUB_04491,Ahmed Al Mansouri,Dubai,Zone 5,Prepaid,Standard,168.43,2024-11-26,Active
SUB_04492,Omar Al Mansouri,Abu Dhabi,Zone 2,Postpaid,Premium,308.45,2024-12-01,Active
SUB_04493,Leila Al Mansouri,Abu Dhabi,Zone 2,Prepaid,Basic,76.17,2025-05-13,Active
SUB_04494,Hana Al Mansouri,Dubai,Zone 6,Postpaid,Standard,169.43,2024-09-05,Active
SUB_04495,Hassan Al Maktoum,Abu Dhabi,Zone 5,Prepaid,Standard,115.01,2025-07-21,Active
SUB_04496,Aisha Al Qassimi,Abu Dhabi,Zone 1,Prepaid,Premium,210.26,2025-01-12,Active
SUB_04497,Hana Al Maktoum,Sharjah,Zone 5,Prepaid,Standard,141.29,2025-07-09,Suspended
SUB_04498,Leila Al Qassimi,Sharjah,Zone 7,Prepaid,Basic,97.17,2023-11-26,Suspended
SUB_04499,Noor Al Qassimi,Dubai,Zone 5,Prepaid,Premium,287.3,2024-11-02,Active
SUB_04500,Omar Al Falasi,Sharjah,Zone 8,Postpaid,Premium,222.24,2025-06-15,Active
SUB_04501,Fatima Al Mansouri,Abu Dhabi,Zone 3,Prepaid,Standard,126.7,2023-10-19,Active
SUB_04502,Ahmed Al Maktoum,Ajman,Zone 2,Prepaid,Standard,168.87,2025-03-06,Suspended
SUB_04503,Mohammed Al Maktoum,Abu Dhabi,Zone 8,Prepaid,Premium,289.47,2024-10-17,Churned
SUB_04504,Ahmed Al Maktoum,Sharjah,Zone 7,Postpaid,Basic,57.04,2024-02-12,Suspended
SUB_04505,Hana Al Kindi,Abu Dhabi,Zone 2,Postpaid,Standard,149.69,2024-09-10,Active
SUB_04506,Mohammed Al Falasi,Abu Dhabi,Zone 4,Prepaid,Premium,318.45,2024-08-06,Churned
SUB_04507,Aisha Al Falasi,Sharjah,Zone 5,Postpaid,Standard,115.98,2024-12-24,Active
SUB_04508,Hana Al Falasi,Sharjah,Zone 1,Postpaid,Standard,100.84,2025-05-11,Active
SUB_04509,Mohammed Al Kindi,Sharjah,Zone 2,Prepaid,Premium,348.87,2024-01-13,Churned
SUB_04510,Mohammed Al Kindi,Abu Dhabi,Zone 6,Postpaid,Premium,216.08,2025-04-12,Active
SUB_04511,Omar Al Mansouri,Abu Dhabi,Zone 3,Postpaid,Standard,178.63,2024-09-07,Active
SUB_04512,Hana Al Kindi,Sharjah,Zone 1,Postpaid,Premium,243.03,2024-06-27,Active
SUB_04513,Fatima Al Mansouri,Dubai,Zone 1,Postpaid,Basic,73.23,2025-02-12,Active
SUB_04514,Aisha Al Mansouri,Sharjah,Zone 5,Postpaid,Basic,71.32,2025-07-15,Active
SUB_04515,Ahmed Al Mansouri,Ajman,Zone 3,Prepaid,Standard,156.16,2024-02-21,Active
SUB_04516,Mohammed Al Falasi,Dubai,Zone 2,Postpaid,Premium,204.44,2025-02-10,Churned
SUB_04517,Aisha Al Maktoum,Abu Dhabi,Zone 7,Postpaid,Basic,53.43,2025-05-09,Active
SUB_04518,Mohammed Al Mansouri,Abu Dhabi,Zone 5,Postpaid,Premium,341.98,2024-07-21,Suspended
SUB_04519,Ahmed Al Falasi,Ajman,Zone 7,Postpaid,Basic,71.76,2024-09-10,Active
SUB_04520,Aisha Al Qassimi,Abu Dhabi,Zone 5,Prepaid,Basic,69.09,2025-06-22,Active
SUB_04521,Ali Al Maktoum,Dubai,Zone 3,Prepaid,Premium,346.77,2024-06-05,Suspended
SUB_04522,Aisha Al Qassimi,Sharjah,Zone 7,Prepaid,Standard,182.52,2025-07-14,Active
SUB_04523,Fatima Al Kindi,Abu Dhabi,Zone 2,Prepaid,Unlimited,399.93,2025-08-01,Active
SUB_04524,Hana Al Falasi,Dubai,Zone 4,Prepaid,Standard,196.4,2024-09-26,Active
SUB_04525,Leila Al Maktoum,Dubai,Zone 5,Postpaid,Basic,61.74,2024-01-15,Active
SUB_04526,Omar Al Mansouri,Dubai,Zone 8,Prepaid,Basic,99.96,2024-02-08,Active
SUB_04527,Mohammed Al Maktoum,Abu Dhabi,Zone 6,Postpaid,Basic,87.84,2023-09-13,Active
SUB_04528,Mohammed Al Falasi,Abu Dhabi,Zone 3,Prepaid,Standard,139.42,2025-08-05,Active
SUB_04529,Hassan Al Falasi,Dubai,Zone 7,Prepaid,Basic,85.18,2024-07-08,Active
SUB_04530,Hana Al Falasi,Abu Dhabi,Zone 3,Postpaid,Premium,328.39,2024-10-30,Active
SUB_04531,Fatima Al Kindi,Ajman,Zone 8,Postpaid,Premium,332.58,2024-06-16,Active
SUB_04532,Hassan Al Falasi,Abu Dhabi,Zone 5,Prepaid,Premium,318.52,2024-10-12,Churned
SUB_04533,Leila Al Falasi,Abu Dhabi,Zone 2,Postpaid,Standard,166.24,2023-12-25,Active
SUB_04534,Ahmed Al Maktoum,Abu Dhabi,Zone 6,Prepaid,Standard,101.5,2024-06-12,Active
SUB_04535,Fatima Al Kindi,Ajman,Zone 5,Postpaid,Basic,75.03,2024-04-01,Suspended
SUB_04536,Ali Al Maktoum,Dubai,Zone 3,Prepaid,Premium,235.29,2024-11-03,Active
SUB_04537,Aisha Al Qassimi,Dubai,Zone 1,Prepaid,Premium,246.09,2024-06-05,Active
SUB_04538,Omar Al Kindi,Abu Dhabi,Zone 3,Postpaid,Premium,342.12,2025-03-07,Suspended
SUB_04539,Fatima Al Qassimi,Abu Dhabi,Zone 7,Prepaid,Standard,184.35,2023-11-28,Active
SUB_04540,Hana Al Maktoum,Sharjah,Zone 6,Prepaid,Standard,125.68,2025-02-13,Active
SUB_04541,Ahmed Al Falasi,Sharjah,Zone 5,Postpaid,Premium,320.15,2023-10-20,Active
SUB_04542,Fatima Al Mansouri,Sharjah,Zone 2,Prepaid,Unlimited,450.59,2023-11-20,Active
SUB_04543,Leila Al Maktoum,Dubai,Zone 2,Prepaid,Premium,279.68,2024-04-21,Suspended
SUB_04544,Aisha Al Mansouri,Dubai,Zone 7,Prepaid,Premium,235.03,2024-12-21,Suspended
SUB_04545,Hana Al Kindi,Dubai,Zone 5,Prepaid,Premium,275.07,2024-03-12,Active
SUB_04546,Mohammed Al Mansouri,Ajman,Zone 5,Prepaid,Basic,79.33,2024-06-05,Active
SUB_04547,Hassan Al Mansouri,Dubai,Zone 7,Prepaid,Basic,70.26,2025-07-21,Active
SUB_04548,Hana Al Mansouri,Dubai,Zone 2,Postpaid,Standard,199.3,2025-02-03,Active
SUB_04549,Fatima Al Maktoum,Dubai,Zone 6,Prepaid,Standard,131.1,2023-10-06,Active
SUB_04550,Ali Al Mansouri,Sharjah,Zone 3,Postpaid,Premium,237.07,2025-07-09,Active
SUB_04551,Fatima Al Falasi,Ajman,Zone 1,Postpaid,Unlimited,396.64,2024-02-15,Active
SUB_04552,Omar Al Mansouri,Dubai,Zone 4,Prepaid,Standard,149.67,2025-04-28,Active
SUB_04553,Hassan Al Falasi,Abu Dhabi,Zone 1,Postpaid,Basic,99.37,2025-01-13,Active
SUB_04554,Mohammed Al Mansouri,Dubai,Zone 4,Prepaid,Premium,215.76,2024-05-08,Active
SUB_04555,Hassan Al Kindi,Abu Dhabi,Zone 1,Prepaid,Basic,54.01,2024-10-30,Active
SUB_04556,Ahmed Al Mansouri,Abu Dhabi,Zone 4,Postpaid,Premium,244.67,2024-04-09,Suspended
SUB_04557,Fatima Al Maktoum,Dubai,Zone 2,Prepaid,Premium,312.53,2024-03-18,Active
SUB_04558,Fatima Al Kindi,Sharjah,Zone 8,Prepaid,Basic,88.1,2024-01-18,Active
SUB_04559,Omar Al Mansouri,Sharjah,Zone 2,Prepaid,Basic,94.23,2024-07-07,Active
SUB_04560,Mohammed Al Qassimi,Dubai,Zone 1,Prepaid,Basic,86.09,2024-11-17,Active
SUB_04561,Fatima Al Kindi,Abu Dhabi,Zone 5,Prepaid,Basic,92.27,2023-10-27,Active
SUB_04562,Leila Al Kindi,Dubai,Zone 6,Postpaid,Basic,93.37,2025-07-30,Active
SUB_04563,Fatima Al Mansouri,Dubai,Zone 4,Prepaid,Basic,97.91,2024-08-25,Active
SUB_04564,Aisha Al Qassimi,Sharjah,Zone 3,Prepaid,Premium,305.93,2025-07-16,Active
SUB_04565,Leila Al Maktoum,Dubai,Zone 8,Prepaid,Premium,278.39,2025-08-05,Active
SUB_04566,Leila Al Maktoum,Abu Dhabi,Zone 8,Prepaid,Basic,79.94,2025-06-12,Suspended
SUB_04567,Aisha Al Falasi,Abu Dhabi,Zone 2,Postpaid,Premium,341.82,2025-04-22,Active
SUB_04568,Omar Al Mansouri,Dubai,Zone 2,Postpaid,Basic,88.96,2024-04-14,Active
SUB_04569,Mohammed Al Maktoum,Abu Dhabi,Zone 4,Postpaid,Premium,301.53,2023-12-15,Active
SUB_04570,Omar Al Qassimi,Dubai,Zone 8,Prepaid,Basic,74.52,2025-04-07,Active
SUB_04571,Hassan Al Maktoum,Fujairah,Zone 8,Prepaid,Basic,66.94,2024-12-19,Active
SUB_04572,Ahmed Al Falasi,Ajman,Zone 7,Prepaid,Basic,77.98,2025-04-22,Churned
SUB_04573,Ahmed Al Maktoum,Sharjah,Zone 5,Prepaid,Unlimited,432.05,2023-09-19,Active
SUB_04574,Hassan Al Qassimi,Abu Dhabi,Zone 6,Prepaid,Premium,269.83,2024-03-14,Active
SUB_04575,Ahmed Al Mansouri,Dubai,Zone 3,Postpaid,Basic,82.57,2023-09-23,Active
SUB_04576,Ali Al Maktoum,Abu Dhabi,Zone 3,Prepaid,Basic,60.66,2024-06-30,Suspended
SUB_04577,Mohammed Al Maktoum,Abu Dhabi,Zone 2,Postpaid,Standard,139.07,2025-07-01,Active
SUB_04578,Omar Al Kindi,Abu Dhabi,Zone 7,Prepaid,Standard,155.15,2024-04-29,Suspended
SUB_04579,Ali Al Falasi,Abu Dhabi,Zone 8,Prepaid,Unlimited,352.99,2024-05-12,Active
SUB_04580,Hana Al Mansouri,Dubai,Zone 7,Postpaid,Premium,292.96,2025-04-09,Active
SUB_04581,Aisha Al Kindi,Dubai,Zone 6,Postpaid,Premium,304.55,2025-03-16,Active
SUB_04582,Fatima Al Qassimi,Dubai,Zone 1,Prepaid,Standard,173.58,2024-06-18,Active
SUB_04583,Ali Al Maktoum,Dubai,Zone 7,Postpaid,Premium,210.9,2024-04-04,Active
